,molecule_chembl_id,molecule_pref_name,canonical_smiles,pchembl_value,standard_type,standard_relation,standard_value,standard_units,potential_duplicate,target_pref_name,target_organism,assay_type,assay_description,chembl_id_duplicate,mean_pchembl_value,max_pchembl_value,min_pchembl_value,core_smiles,Mol,Scaffold
998,CHEMBL4074130,,Clc1cccc(Cl)c1-c1nc2ccnc(Nc3ccncn3)c2[nH]1,9.22,Ki,=,0.6,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,9.22,9.22,9.22,c1ccc(-c2nc3ccnc(Nc4ccncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09682e0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09133c0>
999,CHEMBL4075131,,Cn1c(-c2c(Cl)cccc2Cl)nc2c(NC(=O)C3CC3)nccc21,7.89,Ki,=,13.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,7.89,7.89,7.89,O=C(Nc1nccc2[nH]c(-c3ccccc3)nc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968350>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913430>
1000,CHEMBL4075453,,Clc1cccc(Cl)c1-c1nc2ccnc(Nc3cc(N4CCCC4)ncn3)c2[nH]1,6.28,EC50,=,520.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,7.79,9.3,6.28,c1ccc(-c2nc3ccnc(Nc4cc(N5CCCC5)ncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09683c0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09134a0>
1001,CHEMBL4076191,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4F)cc23)CC[C@]1(C)N,7.82,IC50,=,15.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.82,7.82,7.82,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968430>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913510>
1002,CHEMBL4076473,,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cc(F)c3nccc(Cl)c3c2)n1,7.92,IC50,=,12.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,7.92,7.92,7.92,c1cnc2ccc(Nc3ccn([C@@H]4CCCOC4)n3)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09684a0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913580>
1003,CHEMBL4076794,,COc1cccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)c1,7.92,IC50,=,12.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.92,7.92,7.92,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968510>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09135f0>
1004,CHEMBL4076823,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(Cl)c4)cc23)CC[C@]1(C)N,7.70,IC50,=,20.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.70,7.70,7.70,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968580>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913660>
1005,CHEMBL4076947,,Cc1cc(Nc2nccc3nc(-c4c(Cl)cc(C#N)cc4Cl)[nH]c23)ncn1,7.18,EC50,=,66.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,8.16,9.15,7.18,c1ccc(-c2nc3ccnc(Nc4ccncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09685f0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09136d0>
1006,CHEMBL4077508,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)cc4)cc23)CC[C@]1(C)N,7.85,IC50,=,14.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.85,7.85,7.85,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968660>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913740>
1007,CHEMBL4077886,,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,8.41,IC50,=,3.9,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,8.41,8.41,8.41,c1cc(C2CC2)ccc1Nc1ccn([C@@H]2CCCOC2)n1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09686d0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09137b0>
1008,CHEMBL4078165,,CCc1cc(O)ccc1-c1ccc2c(C(=O)NC)n[nH]c2c1,6.10,IC50,=,796.2,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,6.10,6.10,6.10,c1ccc(-c2ccc3cn[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968740>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913820>
1009,CHEMBL4078773,,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cc1,8.04,IC50,=,9.2,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,8.04,8.04,8.04,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09687b0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913890>
1010,CHEMBL4078799,,Cn1cc(-c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc2)cn1,9.70,IC50,=,0.2,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,9.70,9.70,9.70,c1cc(-c2cn[nH]c2)ccc1Nc1ccn([C@@H]2CCCOC2)n1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968820>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913900>
1011,CHEMBL4079092,,Cc1ncnc2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc12,7.85,IC50,=,14.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,7.85,7.85,7.85,c1ncc2cc(Nc3ccn([C@@H]4CCCOC4)n3)ccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968890>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913970>
1012,CHEMBL4079880,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccncc4F)cc23)CC[C@]1(C)N,7.34,IC50,=,46.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.34,7.34,7.34,c1cc(-c2cc3c(NC4CCCC4)ccnn3c2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968900>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09139e0>
1013,CHEMBL4080797,,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,7.60,IC50,=,25.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.60,7.60,7.60,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968970>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913a50>
1014,CHEMBL4080904,,OCCN1CCN(c2cc(Nc3nccc4nc(-c5c(Cl)cccc5Cl)[nH]c34)ncn2)CC1,6.85,EC50,=,140.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,7.88,8.92,6.85,c1ccc(-c2nc3ccnc(Nc4cc(N5CCNCC5)ncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09689e0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913ac0>
1015,CHEMBL4082575,,O=C(Nc1cc2cc(-c3c(Cl)cccc3Cl)ccc2cn1)C1CC1,7.38,Ki,=,42.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,7.38,7.38,7.38,O=C(Nc1cc2cc(-c3ccccc3)ccc2cn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968a50>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913b30>
1016,CHEMBL4083798,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4C#N)cc23)CC[C@]1(C)N,7.47,IC50,=,34.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.47,7.47,7.47,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968ac0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913ba0>
1017,CHEMBL4084341,,Cc1cnccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,7.54,IC50,=,29.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.54,7.54,7.54,c1cc(-c2cc3c(NC4CCCC4)ccnn3c2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968b30>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913c10>
1018,CHEMBL4084436,,Nc1cc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)[nH]c23)ncn1,6.58,EC50,=,260.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,8.05,9.52,6.58,c1ccc(-c2nc3ccnc(Nc4ccncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968ba0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913c80>
1019,CHEMBL4085414,,O=C(Nc1nccc2oc(-c3c(Cl)cccc3Cl)nc12)C1CC1,7.70,Ki,=,20.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,7.70,7.70,7.70,O=C(Nc1nccc2oc(-c3ccccc3)nc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968c10>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913cf0>
1020,CHEMBL4085737,,N#Cc1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1Cl,8.40,IC50,=,4.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,8.40,8.40,8.40,c1ccc(Nc2ccn([C@@H]3CCCOC3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968c80>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913d60>
1021,CHEMBL4086057,,CCc1cc(O)ccc1-c1ccc2c(-c3ncc[nH]3)n[nH]c2c1,8.34,IC50,=,4.6,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,8.34,8.34,8.34,c1ccc(-c2ccc3c(-c4ncc[nH]4)n[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968cf0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913dd0>
1022,CHEMBL4086518,,O=C(Nc1cc2nc(-c3c(Cl)cccc3Cl)[nH]c2cn1)C1CC1,5.46,Ki,=,3500.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,5.46,5.46,5.46,O=C(Nc1cc2nc(-c3ccccc3)[nH]c2cn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968d60>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913e40>
1023,CHEMBL4087076,,CC(C)c1cc(O)ccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,6.41,IC50,=,392.3,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,6.41,6.41,6.41,c1ccc(-c2ccc3c(-c4nc5ccccc5[nH]4)n[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968dd0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913eb0>
1024,CHEMBL4087655,,Cc1cccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)c1,8.10,IC50,=,7.9,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,8.10,8.10,8.10,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968e40>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913f20>
1025,CHEMBL4088262,,COc1ccnc2c(F)cc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc12,8.10,IC50,=,8.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,8.10,8.10,8.10,c1cnc2ccc(Nc3ccn([C@@H]4CCCOC4)n3)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968eb0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0913f90>
1026,CHEMBL4088673,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncc(F)c4)cc23)CC[C@]1(C)N,7.22,IC50,=,60.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.22,7.22,7.22,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968f20>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914040>
1027,CHEMBL4089118,,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.40,IC50,=,0.4,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,9.40,9.40,9.40,c1ccc(Nc2ccn([C@@H]3CCCOC3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0968f90>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09140b0>
1028,CHEMBL4089164,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC[C@]1(C)N,6.72,IC50,=,190.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,6.72,6.72,6.72,c1ncc(-c2cc3c(NC4CCCC4)ccnn3c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969040>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914120>
1029,CHEMBL4089234,,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.70,IC50,=,2.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,8.70,8.70,8.70,c1ccc(Nc2ccn([C@@H]3CCCOC3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09690b0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914190>
1030,CHEMBL4089515,,C[C@@H]1CCN(C(=O)N2CC[C@@H](S(=O)(=O)c3cccc(O)c3)C2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.02,IC50,=,958.6,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,6.02,6.02,6.02,O=C(N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1)N1CC[C@@H](S(=O)(=O)c2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969120>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914200>
1031,CHEMBL4089568,,Cn1c(-c2c(Cl)cccc2Cl)nc2ccnc(NC(=O)C3CC3)c21,7.72,Ki,=,19.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,7.72,7.72,7.72,O=C(Nc1nccc2nc(-c3ccccc3)[nH]c12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969190>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914270>
1032,CHEMBL4091096,,CCOc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,7.42,IC50,=,38.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.42,7.42,7.42,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969200>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09142e0>
1033,CHEMBL4091582,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)cc4)cc23)CC[C@]1(C)N,8.07,IC50,=,8.6,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,8.07,8.07,8.07,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969270>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914350>
1034,CHEMBL4092116,,N#Cc1cc(Cl)c(-c2nc3ccnc(Nc4cc(N)ncn4)c3[nH]2)c(Cl)c1,6.35,EC50,=,450.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,7.78,9.22,6.35,c1ccc(-c2nc3ccnc(Nc4ccncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09692e0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09143c0>
1035,CHEMBL4092191,,N#Cc1ccnc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)[nH]c23)c1,7.46,EC50,=,35.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,8.3,9.15,7.46,c1ccc(-c2nc3ccnc(Nc4ccccn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969350>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914430>
1036,CHEMBL4092626,,CN(C)c1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc(F)n1,7.89,IC50,=,13.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of N-terminal GST-tagged recombinant human TYK2 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,False,7.89,7.89,7.89,c1cc(Nc2ccn([C@@H]3CCCOC3)n2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09693c0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09144a0>
1037,CHEMBL4093092,,Cc1cc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)[nH]c23)nc(N(C)C)n1,8.00,Ki,=,9.9,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,8.00,8.00,8.00,c1ccc(-c2nc3ccnc(Nc4ccncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969430>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914510>
1038,CHEMBL4093172,,O=C(Nc1nccc2cc(-c3c(Cl)cccc3Cl)sc12)C1CC1,9.10,Ki,=,0.8,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) by biochemical assay,False,9.10,9.10,9.10,O=C(Nc1nccc2cc(-c3ccccc3)sc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09694a0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914580>
1039,CHEMBL4093318,,NC(=O)c1cnn2cc(-c3ccccc3)cc2c1NCc1ccccc1,6.93,IC50,=,118.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) using fluoresceinated peptide as substrate after 3 hrs by caliper assay,False,6.93,6.93,6.93,c1ccc(CNc2ccnn3cc(-c4ccccc4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969510>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09145f0>
1040,CHEMBL4093813,,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)CN(C(C)=O)CC4)n[nH]c2c1,7.64,IC50,=,22.7,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,7.64,7.64,7.64,c1ccc(-c2ccc3c(-c4nc5c([nH]4)CNCC5)n[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969580>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914660>
1041,CHEMBL4093872,,Clc1cccc(Cl)c1-c1nc2ccnc(Nc3cc(N4CCOCC4)ncn3)c2[nH]1,6.70,EC50,=,200.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of TYK2 (unknown origin) assessed as reduction in IL-23 induced STAT3 phosphorylation by cell based ELISA,False,7.96,9.22,6.7,c1ccc(-c2nc3ccnc(Nc4cc(N5CCOCC5)ncn4)c3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09695f0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09146d0>
1042,CHEMBL4095596,,CC(CCCCCC(=O)NO)n1cc(-c2ncnc3[nH]ccc23)cn1,6.84,IC50,=,144.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of human TYK2 using KKSRGDYMTMQIG as substrate in presence of [gamma-33P]-ATP,False,6.84,6.84,6.84,c1nc(-c2cn[nH]c2)c2cc[nH]c2n1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969660>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914740>
1043,CHEMBL4096145,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,8.12,IC50,=,7.5,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,8.12,8.12,8.12,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09696d0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c09147b0>
1044,CHEMBL4096219,,CCc1cc(O)ccc1-c1ccc2c(C(N)=O)n[nH]c2c1,7.26,IC50,=,54.5,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of Tyk2 (unknown origin) using peptide substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by microfluidic assay,False,7.26,7.26,7.26,c1ccc(-c2ccc3cn[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f46c0969740>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914820>
1045,CHEMBL4096795,,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)nc4)cc23)CC[C@]1(C)N,7.33,IC50,=,47.0,nM,0,Tyrosine-protein kinase TYK2,Homo sapiens,B,Inhibition of His-tagged TYK2 (unknown origin) after 3 hrs by Caliper assay,False,7.33,7.33,7.33,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f46c09697b0>,<rdkit.Chem.rdchem.Mol object at 0x7f46c0914890>
