"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL471579";"";"None";"262.32";"0";"0.59";"3745";"CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N";"Solubility";"";"38900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1439795";"";"None";"344.40";"0";"1.42";"3393";"O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1";"Solubility";"";"39800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1922094";"APITOLISIB";"2.0";"498.61";"1";"0.90";"5797";"Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12";"Solubility";"";"39800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL279072";"";"None";"504.40";"1";"4.30";"970";"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1";"Solubility";"";"41700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1834184";"BI 99179";"None";"391.47";"0";"4.15";"5843";"CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1";"Solubility";"";"45700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2325737";"";"None";"414.90";"0";"1.76";"4740";"NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1";"Solubility";"";"46800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2029359";"";"None";"373.44";"0";"1.40";"3922";"CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1";"Solubility";"";"47900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1405389";"";"None";"218.21";"0";"2.00";"1473";"COc1ccc2oc(=O)c(C(C)=O)cc2c1";"Solubility";"";"49000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL207718";"";"None";"458.93";"0";"2.78";"3293";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C)C1";"Solubility";"";"51300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2057372";"";"None";"516.58";"1";"0.85";"5664";"CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1";"Solubility";"";"53700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL484555";"";"None";"456.57";"0";"3.43";"1261";"COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1";"Solubility";"";"53700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL435384";"";"None";"357.46";"0";"4.81";"257";"CCn1c2ccccc2c2cc(N(C)C(=O)CCc3ccncc3)ccc21";"Solubility";"";"55000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1968894";"";"None";"188.23";"0";"1.73";"3794";"Cc1cc2c(C)cc(=O)[nH]c2cc1N";"Solubility";"";"55000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2031461";"";"None";"444.50";"0";"2.69";"3407";"Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O";"Solubility";"";"57500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL551060";"";"None";"376.87";"0";"2.39";"4709";"Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1";"Solubility";"";"57500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1824381";"";"None";"424.54";"0";"4.83";"2964";"O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OC1CCCC1";"Solubility";"";"58900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL403877";"";"None";"395.39";"0";"1.37";"2185";"C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(=O)[nH]c12";"Solubility";"";"61700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL565079";"";"None";"381.48";"0";"2.01";"4616";"Cc1cccc(C[C@H](NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1";"Solubility";"";"63100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL404405";"";"None";"495.97";"0";"3.56";"3273";"OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1";"Solubility";"";"13800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2158775";"";"None";"521.49";"2";"5.25";"3101";"COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1";"Solubility";"";"263000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1796296";"";"None";"453.54";"0";"3.61";"4106";"O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1";"Solubility";"";"269200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1499127";"";"None";"373.84";"0";"1.50";"1802";"O=C(c1nnsc1S(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1";"Solubility";"";"17000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL526925";"";"None";"277.33";"0";"2.63";"1263";"Cn1cnc(-c2ccccc2)c1/C=C/c1ccnc(N)n1";"Solubility";"";"281800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL263664";"";"None";"341.85";"0";"3.15";"3642";"NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1";"Solubility";"";"338800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL597424";"";"None";"299.35";"0";"3.37";"251";"O=C1NC(=O)C(Cc2cccc(Oc3ccccc3)c2)S1";"Solubility";"";"338800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1824369";"";"None";"471.56";"0";"4.96";"2904";"N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1";"Solubility";"";"363100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL524165";"";"None";"464.50";"0";"1.97";"4448";"O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCOC2)CC1";"Solubility";"";"380200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1594958";"";"None";"250.30";"0";"3.65";"2900";"CNC(=O)N1c2ccccc2C=Cc2ccccc21";"Solubility";"";"380200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1536248";"";"None";"293.80";"0";"3.12";"791";"CC(C)(C)C(O)C(Cc1ccccc1Cl)n1cncn1";"Solubility";"";"398100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL325226";"";"None";"351.45";"0";"4.55";"978";"Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C";"Solubility";"";"8300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL303646";"";"None";"448.98";"0";"3.04";"274";"O=C(N1CCC(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1";"Solubility";"";"8700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1598353";"";"None";"387.51";"0";"2.69";"3268";"O=C(NC1CCCC1)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1";"Solubility";"";"8700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1289494";"TIVOZANIB";"4.0";"454.87";"1";"5.64";"3281";"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC";"Solubility";"";"9300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL218712";"";"None";"341.44";"0";"2.66";"911";"CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccsc2[nH]1";"Solubility";"";"11500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1270670";"";"None";"414.87";"0";"4.77";"3953";"CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1";"Solubility";"";"11500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2164677";"";"None";"382.44";"0";"2.64";"3773";"N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1";"Solubility";"";"11700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1809202";"";"None";"507.98";"1";"3.36";"4960";"COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(CO)cccn23)n1";"Solubility";"";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
